data; valor
30/10/2019 19:31:18;1.281,76
30/10/2019 19:31:22;1.279,75
30/10/2019 19:31:27;1.280,38
30/10/2019 19:31:28;1.278,73
30/10/2019 19:31:30;1.280,91
30/10/2019 19:31:41;1.279,49
30/10/2019 19:31:42;1.277,73
30/10/2019 19:31:43;1.278,56
30/10/2019 19:31:47;1.276,71
30/10/2019 19:31:52;1.279,17
30/10/2019 19:31:58;1.276,42
30/10/2019 19:32:03;1.279,73
30/10/2019 19:32:11;1.279,73
30/10/2019 19:32:12;1.221,85
30/10/2019 19:32:13;1.100,69
30/10/2019 19:32:14;959,6973
30/10/2019 19:32:15;831,7449
30/10/2019 19:32:16;704,8543
30/10/2019 19:32:17;560,3847
30/10/2019 19:32:18;434,919
30/10/2019 19:32:19;332,9754
30/10/2019 19:32:20;257,3172
30/10/2019 19:32:21;210,4661
30/10/2019 19:32:22;183,8702
30/10/2019 19:32:23;166,2901
30/10/2019 19:32:25;125,2631
30/10/2019 19:32:26;97,65818
30/10/2019 19:32:27;71,24475
30/10/2019 19:32:28;50,22942
30/10/2019 19:32:29;37,42411
30/10/2019 19:32:30;31,77184
30/10/2019 19:32:31;30,85941
30/10/2019 19:32:33;0
30/10/2019 19:34:00;0
30/10/2019 19:34:25;0
30/10/2019 19:34:26;138,8795
30/10/2019 19:34:27;305,3302
30/10/2019 19:34:28;447,136
30/10/2019 19:34:29;568,8169
30/10/2019 19:34:30;674,6389
30/10/2019 19:34:31;770,6885
30/10/2019 19:34:32;856,7417
30/10/2019 19:34:33;931,558
30/10/2019 19:34:34;995,4767
30/10/2019 19:34:35;1.048,60
30/10/2019 19:34:36;1.089,44
30/10/2019 19:34:37;1.120,79
30/10/2019 19:34:38;1.148,65
30/10/2019 19:34:39;1.169,55
30/10/2019 19:34:40;1.187,30
30/10/2019 19:34:41;1.205,16
30/10/2019 19:34:42;1.220,39
30/10/2019 19:34:43;1.232,23
30/10/2019 19:34:44;1.240,11
30/10/2019 19:34:45;1.246,19
30/10/2019 19:34:46;1.251,64
30/10/2019 19:34:47;1.255,86
30/10/2019 19:34:48;1.259,16
30/10/2019 19:34:51;1.267,06
30/10/2019 19:34:54;1.272,34
30/10/2019 19:35:00;1.278,26
30/10/2019 19:35:05;1.275,89
30/10/2019 19:35:14;1.275,12
30/10/2019 19:35:23;1.276,40
30/10/2019 19:35:27;1.278,13
30/10/2019 19:35:32;1.277,17
30/10/2019 19:35:33;1.275,61
30/10/2019 19:35:42;1.277,59
30/10/2019 19:35:45;1.279,23
30/10/2019 19:35:50;1.277,63
30/10/2019 19:35:52;1.275,27
30/10/2019 19:35:56;1.276,81
30/10/2019 19:36:01;1.276,02
30/10/2019 19:36:16;1.279,14
30/10/2019 19:36:34;1.276,37
30/10/2019 19:36:36;1.277,80
30/10/2019 19:36:40;1.275,47
30/10/2019 19:36:41;1.277,61
30/10/2019 19:36:44;1.276,48
30/10/2019 19:36:56;1.278,58
30/10/2019 19:36:59;1.276,78
30/10/2019 19:37:03;1.277,53
30/10/2019 19:37:06;1.258,69
30/10/2019 19:37:07;1.163,70
30/10/2019 19:37:08;1.025,90
30/10/2019 19:37:09;889,2665
30/10/2019 19:37:10;763,7754
30/10/2019 19:37:11;631,5803
30/10/2019 19:37:12;491,8677
30/10/2019 19:37:13;378,6693
30/10/2019 19:37:14;289,595
30/10/2019 19:37:15;229,5464
30/10/2019 19:37:16;195,2322
30/10/2019 19:37:17;175,4481
30/10/2019 19:37:18;159,9049
30/10/2019 19:37:19;142,3343
30/10/2019 19:37:20;115,6767
30/10/2019 19:37:21;87,7904
30/10/2019 19:37:22;64,54082
30/10/2019 19:37:23;45,41077
30/10/2019 19:37:24;35,52995
30/10/2019 19:37:25;32,27367
30/10/2019 19:37:26;30,79543
30/10/2019 19:37:28;0
30/10/2019 19:38:25;0
30/10/2019 19:38:26;133,575
30/10/2019 19:38:27;295,6555
30/10/2019 19:38:28;446,2638
30/10/2019 19:38:29;567,9092
30/10/2019 19:38:30;674,127
30/10/2019 19:38:31;769,8217
30/10/2019 19:38:32;853,4374
30/10/2019 19:38:33;930,274
30/10/2019 19:38:34;995,5454
30/10/2019 19:38:35;1.050,60
30/10/2019 19:38:36;1.089,37
30/10/2019 19:38:37;1.121,10
30/10/2019 19:38:38;1.144,64
30/10/2019 19:38:39;1.165,29
30/10/2019 19:38:40;1.183,65
30/10/2019 19:38:41;1.199,37
30/10/2019 19:38:42;1.214,14
30/10/2019 19:38:43;1.225,44
30/10/2019 19:38:44;1.235,91
30/10/2019 19:38:45;1.242,68
30/10/2019 19:38:46;1.248,01
30/10/2019 19:38:51;1.265,47
30/10/2019 19:38:52;1.268,15
30/10/2019 19:38:54;1.269,19
30/10/2019 19:38:55;1.270,88
30/10/2019 19:39:07;1.274,92
30/10/2019 19:39:12;1.275,90
30/10/2019 19:39:14;1.275,28
30/10/2019 19:39:19;1.276,12
30/10/2019 19:39:23;1.274,05
30/10/2019 19:39:27;1.273,42
30/10/2019 19:39:32;1.274,46
30/10/2019 19:39:33;1.275,79
30/10/2019 19:39:36;1.276,58
30/10/2019 19:39:45;1.274,61
30/10/2019 19:39:47;1.275,33
30/10/2019 19:39:48;1.274,16
30/10/2019 19:39:58;1.276,44
30/10/2019 19:39:59;1.275,75
30/10/2019 19:40:03;1.276,85
30/10/2019 19:40:10;1.275,33
30/10/2019 19:40:13;1.209,97
30/10/2019 19:40:14;1.084,77
30/10/2019 19:40:15;944,7413
30/10/2019 19:40:16;822,1016
30/10/2019 19:40:17;695,4913
30/10/2019 19:40:18;560,4095
30/10/2019 19:40:19;435,2176
30/10/2019 19:40:20;327,8889
30/10/2019 19:40:21;254,2156
30/10/2019 19:40:22;208,6721
30/10/2019 19:40:23;182,9495
30/10/2019 19:40:24;165,2929
30/10/2019 19:40:26;124,2257
30/10/2019 19:40:27;96,30733
30/10/2019 19:40:28;70,43661
30/10/2019 19:40:29;49,70389
30/10/2019 19:40:30;37,54024
30/10/2019 19:40:31;31,83582
30/10/2019 19:40:32;31,10174
30/10/2019 19:40:34;0
30/10/2019 19:42:00;0
30/10/2019 19:42:25;0
30/10/2019 19:42:26;139,7943
30/10/2019 19:42:27;303,7897
30/10/2019 19:42:28;444,4911
30/10/2019 19:42:29;567,7847
30/10/2019 19:42:30;676,8642
30/10/2019 19:42:31;772,3895
30/10/2019 19:42:32;857,1577
30/10/2019 19:42:33;930,7533
30/10/2019 19:42:34;994,8208
30/10/2019 19:42:35;1.045,74
30/10/2019 19:42:36;1.085,69
30/10/2019 19:42:37;1.118,17
30/10/2019 19:42:38;1.164,98
30/10/2019 19:42:40;1.199,86
30/10/2019 19:42:42;1.225,04
30/10/2019 19:42:44;1.241,22
30/10/2019 19:42:46;1.250,79
30/10/2019 19:42:48;1.257,78
30/10/2019 19:42:50;1.263,49
30/10/2019 19:42:54;1.271,08
30/10/2019 19:43:04;1.272,99
30/10/2019 19:43:14;1.269,90
30/10/2019 19:43:18;1.274,64
30/10/2019 19:43:24;1.273,77
30/10/2019 19:43:26;1.275,44
30/10/2019 19:43:38;1.274,61
30/10/2019 19:43:40;1.273,56
30/10/2019 19:43:48;1.272,08
30/10/2019 19:43:54;1.273,21
30/10/2019 19:43:56;1.271,74
30/10/2019 19:44:06;1.275,57
30/10/2019 19:44:22;1.273,74
30/10/2019 19:44:24;1.272,74
30/10/2019 19:44:32;1.276,33
30/10/2019 19:44:46;1.274,07
30/10/2019 19:44:48;1.272,80
30/10/2019 19:44:52;1.274,76
30/10/2019 19:44:54;1.272,70
30/10/2019 19:45:02;1.271,75
30/10/2019 19:45:04;1.272,89
30/10/2019 19:45:06;1.152,11
30/10/2019 19:45:08;877,5858
30/10/2019 19:45:10;620,4404
30/10/2019 19:45:12;367,1426
30/10/2019 19:45:14;241,3362
30/10/2019 19:45:16;179,0492
30/10/2019 19:45:18;147,0095
30/10/2019 19:45:20;93,42667
30/10/2019 19:45:22;49,30634
30/10/2019 19:45:24;31,92114
30/10/2019 19:45:26;0
30/10/2019 19:46:25;0
30/10/2019 19:46:26;308,0532
30/10/2019 19:46:28;572,1769
30/10/2019 19:46:30;768,8926
30/10/2019 19:46:32;934,7177
30/10/2019 19:46:34;1.044,81
30/10/2019 19:46:36;1.117,27
30/10/2019 19:46:38;1.164,67
30/10/2019 19:46:40;1.200,38
30/10/2019 19:46:42;1.225,83
30/10/2019 19:46:44;1.242,53
30/10/2019 19:46:46;1.251,34
30/10/2019 19:46:48;1.258,39
30/10/2019 19:46:50;1.264,29
30/10/2019 19:46:52;1.267,09
30/10/2019 19:46:58;1.272,21
30/10/2019 19:47:00;1.271,02
30/10/2019 19:47:02;1.273,05
30/10/2019 19:47:14;1.270,46
30/10/2019 19:47:24;1.272,49
30/10/2019 19:47:30;1.269,61
30/10/2019 19:47:34;1.273,41
30/10/2019 19:47:42;1.271,82
30/10/2019 19:47:54;1.272,82
30/10/2019 19:47:56;1.271,58
30/10/2019 19:47:58;1.273,40
30/10/2019 19:48:00;1.271,80
30/10/2019 19:48:08;1.270,80
30/10/2019 19:48:10;1.271,56
30/10/2019 19:48:12;1.207,01
30/10/2019 19:48:14;942,6432
30/10/2019 19:48:16;680,7722
30/10/2019 19:48:18;465,9241
30/10/2019 19:48:20;270,6628
30/10/2019 19:48:22;187,0495
30/10/2019 19:48:24;151,606
30/10/2019 19:48:26;103,7216
30/10/2019 19:48:28;54,43071
30/10/2019 19:48:30;31,90811
30/10/2019 19:48:32;30,42572
30/10/2019 19:48:34;0
30/10/2019 19:50:00;0
30/10/2019 19:50:25;0
30/10/2019 19:50:26;314,3827
30/10/2019 19:50:28;572,7521
30/10/2019 19:50:30;778,8748
30/10/2019 19:50:32;935,4506
30/10/2019 19:50:34;1.046,97
30/10/2019 19:50:36;1.117,82
30/10/2019 19:50:38;1.164,06
30/10/2019 19:50:40;1.191,81
30/10/2019 19:50:42;1.219,03
30/10/2019 19:50:44;1.236,64
30/10/2019 19:50:46;1.247,56
30/10/2019 19:50:48;1.255,62
30/10/2019 19:50:50;1.260,69
30/10/2019 19:50:52;1.265,14
30/10/2019 19:50:54;1.267,77
30/10/2019 19:51:00;1.271,52
30/10/2019 19:51:04;1.272,36
30/10/2019 19:51:06;1.270,16
30/10/2019 19:51:08;1.269,36
30/10/2019 19:51:12;1.272,23
30/10/2019 19:51:14;1.271,47
30/10/2019 19:51:32;1.270,80
30/10/2019 19:51:40;1.272,66
30/10/2019 19:51:43;1.271,88
30/10/2019 19:51:50;1.272,51
30/10/2019 19:51:54;1.269,88
30/10/2019 19:51:57;1.271,67
30/10/2019 19:52:02;1.270,15
30/10/2019 19:52:04;1.271,45
30/10/2019 19:52:08;1.270,57
30/10/2019 19:52:12;1.272,37
30/10/2019 19:52:16;1.273,04
30/10/2019 19:52:19;1.270,78
30/10/2019 19:52:37;1.268,67
30/10/2019 19:52:38;1.269,93
30/10/2019 19:52:48;1.267,88
30/10/2019 19:52:53;1.270,11
30/10/2019 19:52:55;1.269,06
30/10/2019 19:52:56;1.269,78
30/10/2019 19:53:00;1.267,73
30/10/2019 19:53:01;1.268,47
30/10/2019 19:53:03;1.267,61
30/10/2019 19:53:05;1.259,33
30/10/2019 19:53:06;1.180,28
30/10/2019 19:53:07;1.047,00
30/10/2019 19:53:08;909,2664
30/10/2019 19:53:09;784,8778
30/10/2019 19:53:10;654,6539
30/10/2019 19:53:11;519,4708
30/10/2019 19:53:12;400,4442
30/10/2019 19:53:13;300,0814
30/10/2019 19:53:14;235,0642
30/10/2019 19:53:15;197,627
30/10/2019 19:53:16;176,3599
30/10/2019 19:53:17;161,2273
30/10/2019 19:53:18;145,6463
30/10/2019 19:53:21;68,79603
30/10/2019 19:53:22;49,05275
30/10/2019 19:53:23;36,15561
30/10/2019 19:53:24;32,05978
30/10/2019 19:53:25;30,82505
30/10/2019 19:53:26;0
30/10/2019 19:54:24;0
30/10/2019 19:54:25;151,8146
30/10/2019 19:54:26;311,3788
30/10/2019 19:54:27;458,3747
30/10/2019 19:54:28;573,9211
30/10/2019 19:54:29;641,954
30/10/2019 19:54:30;743,6221
30/10/2019 19:54:31;829,0657
30/10/2019 19:54:32;910,9899
30/10/2019 19:54:33;975,8875
30/10/2019 19:54:34;1.029,67
30/10/2019 19:54:35;1.071,41
30/10/2019 19:54:36;1.105,11
30/10/2019 19:54:37;1.132,85
30/10/2019 19:54:38;1.155,32
30/10/2019 19:54:39;1.173,75
30/10/2019 19:54:40;1.191,56
30/10/2019 19:54:41;1.206,26
30/10/2019 19:54:42;1.219,22
30/10/2019 19:54:43;1.229,45
30/10/2019 19:54:44;1.236,48
30/10/2019 19:54:45;1.242,74
30/10/2019 19:54:48;1.254,55
30/10/2019 19:54:50;1.259,99
30/10/2019 19:54:51;1.261,74
30/10/2019 19:54:57;1.267,32
30/10/2019 19:55:00;1.268,92
30/10/2019 19:55:01;1.268,04
30/10/2019 19:55:07;1.270,50
30/10/2019 19:55:15;1.269,81
30/10/2019 19:55:16;1.271,06
30/10/2019 19:55:17;1.270,45
30/10/2019 19:55:18;1.271,14
30/10/2019 19:55:19;1.269,85
30/10/2019 19:55:30;1.268,15
30/10/2019 19:55:31;1.267,26
30/10/2019 19:55:32;1.268,67
30/10/2019 19:55:38;1.267,28
30/10/2019 19:55:40;1.268,94
30/10/2019 19:55:41;1.267,02
30/10/2019 19:55:44;1.268,56
30/10/2019 19:55:45;1.266,95
30/10/2019 19:55:51;1.268,56
30/10/2019 19:55:52;1.269,64
30/10/2019 19:55:53;1.268,99
30/10/2019 19:55:58;1.270,38
30/10/2019 19:56:02;1.269,64
30/10/2019 19:56:03;1.270,24
30/10/2019 19:56:10;1.266,64
30/10/2019 19:56:13;1.269,49
30/10/2019 19:56:14;1.268,44
30/10/2019 19:56:19;1.267,58
30/10/2019 19:56:21;1.268,83
30/10/2019 19:56:24;1.267,20
30/10/2019 19:56:30;1.268,25
30/10/2019 19:56:31;1.269,62
30/10/2019 19:56:32;1.268,65
30/10/2019 19:56:39;1.267,00
30/10/2019 19:56:42;1.267,82
30/10/2019 19:56:43;1.266,87
30/10/2019 19:56:48;1.268,26
30/10/2019 19:56:49;1.267,65
30/10/2019 19:56:50;1.268,88
30/10/2019 19:56:53;1.268,11
30/10/2019 19:56:55;1.270,21
30/10/2019 19:57:00;1.268,40
30/10/2019 19:57:02;1.269,02
30/10/2019 19:57:05;1.259,99
30/10/2019 19:57:06;1.181,42
30/10/2019 19:57:07;1.048,43
30/10/2019 19:57:08;901,1547
30/10/2019 19:57:09;777,0873
30/10/2019 19:57:10;646,5203
30/10/2019 19:57:11;512,088
30/10/2019 19:57:12;394,6426
30/10/2019 19:57:13;301,6123
30/10/2019 19:57:14;236,6171
30/10/2019 19:57:15;197,2769
30/10/2019 19:57:16;176,037
30/10/2019 19:57:17;160,2237
30/10/2019 19:57:18;144,8624
30/10/2019 19:57:19;121,4428
30/10/2019 19:57:20;92,39872
30/10/2019 19:57:21;69,26823
30/10/2019 19:57:22;49,17836
30/10/2019 19:57:23;35,77405
30/10/2019 19:57:24;32,43897
30/10/2019 19:57:25;30,94177
30/10/2019 19:57:26;0
30/10/2019 19:58:24;0
30/10/2019 19:58:25;102,0295
30/10/2019 19:58:26;267,4966
30/10/2019 19:58:27;414,6792
30/10/2019 19:58:28;538,9528
30/10/2019 19:58:29;650,6588
30/10/2019 19:58:30;746,693
30/10/2019 19:58:31;833,2617
30/10/2019 19:58:32;908,8481
30/10/2019 19:58:33;974,6498
30/10/2019 19:58:34;1.028,83
30/10/2019 19:58:35;1.073,62
30/10/2019 19:58:36;1.107,43
30/10/2019 19:58:37;1.133,96
30/10/2019 19:58:38;1.155,20
30/10/2019 19:58:39;1.174,59
30/10/2019 19:58:40;1.192,01
30/10/2019 19:58:41;1.206,17
30/10/2019 19:58:42;1.217,80
30/10/2019 19:58:43;1.226,64
30/10/2019 19:58:44;1.235,38
30/10/2019 19:58:45;1.240,80
30/10/2019 19:58:46;1.245,72
30/10/2019 19:58:49;1.256,43
30/10/2019 19:58:50;1.258,13
30/10/2019 19:58:53;1.261,26
30/10/2019 19:58:56;1.263,69
30/10/2019 19:59:04;1.267,89
30/10/2019 19:59:07;1.266,88
30/10/2019 19:59:08;1.267,60
30/10/2019 19:59:12;1.266,18
30/10/2019 19:59:14;1.267,08
30/10/2019 19:59:27;1.264,66
30/10/2019 19:59:32;1.265,87
30/10/2019 19:59:34;1.265,08
30/10/2019 19:59:35;1.266,08
30/10/2019 19:59:37;1.263,76
30/10/2019 19:59:40;1.265,19
30/10/2019 19:59:42;1.263,89
30/10/2019 19:59:46;1.265,67
30/10/2019 19:59:47;1.264,78
30/10/2019 19:59:52;1.266,28
30/10/2019 19:59:59;1.264,46
30/10/2019 20:00:03;1.266,41
30/10/2019 20:00:05;1.268,70
30/10/2019 20:00:08;1.266,45
30/10/2019 20:00:12;1.219,58
30/10/2019 20:00:13;1.104,07
30/10/2019 20:00:14;965,2174
30/10/2019 20:00:15;837,0346
30/10/2019 20:00:16;711,7662
30/10/2019 20:00:17;579,686
30/10/2019 20:00:18;447,3978
30/10/2019 20:00:19;343,7739
30/10/2019 20:00:20;264,4027
30/10/2019 20:00:21;213,6555
30/10/2019 20:00:22;184,6582
30/10/2019 20:00:23;165,8676
30/10/2019 20:00:25;128,0389
30/10/2019 20:00:26;100,0613
30/10/2019 20:00:27;74,05904
30/10/2019 20:00:28;51,93103
30/10/2019 20:00:29;38,43429
30/10/2019 20:00:30;31,93655
30/10/2019 20:00:31;30,14607
30/10/2019 20:00:33;0
30/10/2019 20:02:00;0
30/10/2019 20:02:24;0
30/10/2019 20:02:25;106,0157
30/10/2019 20:02:26;270,8335
30/10/2019 20:02:27;424,8598
30/10/2019 20:02:28;546,8897
30/10/2019 20:02:29;654,3831
30/10/2019 20:02:30;750,6715
30/10/2019 20:02:31;836,2661
30/10/2019 20:02:32;912,1429
30/10/2019 20:02:33;978,7664
30/10/2019 20:02:34;1.030,59
30/10/2019 20:02:35;1.071,67
30/10/2019 20:02:36;1.104,58
30/10/2019 20:02:37;1.130,54
30/10/2019 20:02:38;1.151,57
30/10/2019 20:02:39;1.171,31
30/10/2019 20:02:40;1.189,35
30/10/2019 20:02:41;1.205,06
30/10/2019 20:02:42;1.215,28
30/10/2019 20:02:43;1.224,10
30/10/2019 20:02:44;1.230,87
30/10/2019 20:02:46;1.240,44
30/10/2019 20:02:47;1.244,37
30/10/2019 20:02:50;1.254,33
30/10/2019 20:02:55;1.260,81
30/10/2019 20:03:06;1.264,11
30/10/2019 20:03:08;1.265,45
30/10/2019 20:03:17;1.266,87
30/10/2019 20:03:19;1.265,11
30/10/2019 20:03:20;1.266,10
30/10/2019 20:03:28;1.262,80
30/10/2019 20:03:29;1.264,18
30/10/2019 20:03:38;1.262,10
30/10/2019 20:03:39;1.261,20
30/10/2019 20:03:41;1.262,82
30/10/2019 20:03:42;1.261,24
30/10/2019 20:03:43;1.262,66
30/10/2019 20:03:45;1.262,05
30/10/2019 20:03:50;1.263,86
30/10/2019 20:03:53;1.262,41
30/10/2019 20:03:59;1.263,62
30/10/2019 20:04:00;1.265,03
30/10/2019 20:04:06;1.263,70
30/10/2019 20:04:10;1.264,49
30/10/2019 20:04:11;1.265,97
30/10/2019 20:04:20;1.263,65
30/10/2019 20:04:31;1.265,98
30/10/2019 20:04:33;1.263,84
30/10/2019 20:04:35;1.263,14
30/10/2019 20:04:39;1.264,92
30/10/2019 20:04:44;1.264,15
30/10/2019 20:04:49;1.266,15
30/10/2019 20:04:51;1.265,15
30/10/2019 20:04:52;1.265,94
30/10/2019 20:04:54;1.263,31
30/10/2019 20:04:55;1.264,05
30/10/2019 20:05:02;1.262,25
30/10/2019 20:05:03;1.263,88
30/10/2019 20:05:04;1.263,16
30/10/2019 20:05:05;1.248,72
30/10/2019 20:05:06;1.162,92
30/10/2019 20:05:07;1.029,07
30/10/2019 20:05:08;891,9713
30/10/2019 20:05:09;768,6396
30/10/2019 20:05:10;638,9258
30/10/2019 20:05:11;505,2501
30/10/2019 20:05:12;385,4598
30/10/2019 20:05:13;294,8059
30/10/2019 20:05:14;231,4957
30/10/2019 20:05:15;194,9514
30/10/2019 20:05:16;173,6742
30/10/2019 20:05:17;158,4972
30/10/2019 20:05:18;143,0571
30/10/2019 20:05:19;118,1332
30/10/2019 20:05:20;89,89133
30/10/2019 20:05:23;38,33179
30/10/2019 20:05:24;32,66412
30/10/2019 20:05:25;31,17876
30/10/2019 20:05:26;0
30/10/2019 20:06:24;0
30/10/2019 20:06:25;114,1422
30/10/2019 20:06:26;278,5014
30/10/2019 20:06:27;421,6148
30/10/2019 20:06:28;543,6044
30/10/2019 20:06:29;654,4827
30/10/2019 20:06:30;750,2852
30/10/2019 20:06:31;835,8159
30/10/2019 20:06:32;911,5765
30/10/2019 20:06:33;976,17
30/10/2019 20:06:34;1.029,69
30/10/2019 20:06:35;1.070,54
30/10/2019 20:06:36;1.103,54
30/10/2019 20:06:37;1.129,91
30/10/2019 20:06:38;1.152,11
30/10/2019 20:06:39;1.170,80
30/10/2019 20:06:40;1.187,52
30/10/2019 20:06:41;1.201,97
30/10/2019 20:06:42;1.214,49
30/10/2019 20:06:43;1.223,77
30/10/2019 20:06:44;1.230,91
30/10/2019 20:06:45;1.235,50
30/10/2019 20:06:46;1.239,72
30/10/2019 20:06:47;1.243,67
30/10/2019 20:06:48;1.247,27
30/10/2019 20:06:50;1.251,98
30/10/2019 20:06:51;1.254,98
30/10/2019 20:06:52;1.256,62
30/10/2019 20:07:00;1.259,54
30/10/2019 20:07:02;1.261,83
30/10/2019 20:07:08;1.264,32
30/10/2019 20:07:13;1.259,29
30/10/2019 20:07:14;1.260,57
30/10/2019 20:07:17;1.259,93
30/10/2019 20:07:19;1.261,05
30/10/2019 20:07:22;1.259,53
30/10/2019 20:07:31;1.262,69
30/10/2019 20:07:33;1.261,21
30/10/2019 20:07:40;1.263,05
30/10/2019 20:07:46;1.260,74
30/10/2019 20:07:50;1.261,66
30/10/2019 20:07:51;1.260,66
30/10/2019 20:07:54;1.262,16
30/10/2019 20:07:56;1.261,28
30/10/2019 20:07:59;1.263,48
30/10/2019 20:08:00;1.262,26
30/10/2019 20:08:01;1.263,37
30/10/2019 20:08:02;1.261,71
30/10/2019 20:08:03;1.262,57
30/10/2019 20:08:12;1.260,15
30/10/2019 20:08:14;1.261,27
30/10/2019 20:08:40;1.263,23
30/10/2019 20:08:42;1.262,04
30/10/2019 20:08:50;1.261,33
30/10/2019 20:08:54;1.262,48
30/10/2019 20:09:02;1.259,31
30/10/2019 20:09:04;1.260,66
30/10/2019 20:09:06;1.158,67
30/10/2019 20:09:08;926,5935
30/10/2019 20:09:10;673,8307
30/10/2019 20:09:12;418,4124
30/10/2019 20:09:14;247,3718
30/10/2019 20:09:16;177,7777
30/10/2019 20:09:18;146,3596
30/10/2019 20:09:20;98,2797
30/10/2019 20:09:22;52,46248
30/10/2019 20:09:24;31,74754
30/10/2019 20:09:26;0
30/10/2019 20:10:25;0
30/10/2019 20:10:26;282,5599
30/10/2019 20:10:28;546,5159
30/10/2019 20:10:30;750,2401
30/10/2019 20:10:32;911,474
30/10/2019 20:10:34;1.028,24
30/10/2019 20:10:36;1.101,88
30/10/2019 20:10:38;1.149,43
30/10/2019 20:10:40;1.184,79
30/10/2019 20:10:42;1.210,15
30/10/2019 20:10:46;1.237,72
30/10/2019 20:10:48;1.245,05
30/10/2019 20:10:50;1.249,46
30/10/2019 20:10:54;1.254,94
30/10/2019 20:11:00;1.257,36
30/10/2019 20:11:02;1.255,87
30/10/2019 20:11:18;1.260,76
30/10/2019 20:11:30;1.257,46
30/10/2019 20:11:32;1.258,81
30/10/2019 20:11:34;1.257,65
30/10/2019 20:11:35;1.259,20
30/10/2019 20:11:37;1.260,02
30/10/2019 20:11:43;1.258,21
30/10/2019 20:11:45;1.260,52
30/10/2019 20:11:49;1.257,99
30/10/2019 20:11:55;1.259,12
30/10/2019 20:12:05;1.258,28
30/10/2019 20:12:11;1.260,43
30/10/2019 20:12:13;1.088,59
30/10/2019 20:12:15;818,4218
30/10/2019 20:12:17;607,5225
30/10/2019 20:12:19;367,8376
30/10/2019 20:12:21;222,9047
30/10/2019 20:12:23;169,2608
30/10/2019 20:12:25;133,9276
30/10/2019 20:12:27;81,65881
30/10/2019 20:12:29;40,86465
30/10/2019 20:12:31;32,19724
30/10/2019 20:12:32;0
30/10/2019 20:14:00;0
30/10/2019 20:14:25;0
30/10/2019 20:14:26;122,0554
30/10/2019 20:14:27;290,4541
30/10/2019 20:14:28;432,9276
30/10/2019 20:14:29;549,0849
30/10/2019 20:14:30;656,8627
30/10/2019 20:14:31;750,3746
30/10/2019 20:14:32;834,9265
30/10/2019 20:14:33;909,3849
30/10/2019 20:14:34;977,4255
30/10/2019 20:14:35;1.028,62
30/10/2019 20:14:36;1.069,12
30/10/2019 20:14:37;1.101,84
30/10/2019 20:14:38;1.126,64
30/10/2019 20:14:40;1.161,52
30/10/2019 20:14:41;1.178,37
30/10/2019 20:14:42;1.192,90
30/10/2019 20:14:43;1.206,18
30/10/2019 20:14:44;1.215,09
30/10/2019 20:14:45;1.223,79
30/10/2019 20:14:46;1.230,16
30/10/2019 20:14:48;1.238,45
30/10/2019 20:14:51;1.246,57
30/10/2019 20:14:52;1.249,95
30/10/2019 20:14:53;1.251,81
30/10/2019 20:15:01;1.258,08
30/10/2019 20:15:09;1.256,11
30/10/2019 20:15:17;1.258,94
30/10/2019 20:15:26;1.260,12
30/10/2019 20:15:30;1.258,39
30/10/2019 20:15:31;1.259,36
30/10/2019 20:15:33;1.257,14
30/10/2019 20:15:34;1.255,31
30/10/2019 20:15:39;1.253,64
30/10/2019 20:15:40;1.254,48
30/10/2019 20:15:47;1.255,09
30/10/2019 20:15:50;1.258,14
30/10/2019 20:15:51;1.257,10
30/10/2019 20:16:02;1.254,55
30/10/2019 20:16:04;1.255,25
30/10/2019 20:16:08;1.253,87
30/10/2019 20:16:14;1.256,17
30/10/2019 20:16:19;1.254,73
30/10/2019 20:16:25;1.256,32
30/10/2019 20:16:26;1.255,48
30/10/2019 20:16:31;1.256,17
30/10/2019 20:16:32;1.254,99
30/10/2019 20:16:33;1.255,73
30/10/2019 20:16:34;1.254,85
30/10/2019 20:16:37;1.255,91
30/10/2019 20:16:39;1.254,63
30/10/2019 20:16:41;1.255,40
30/10/2019 20:16:43;1.254,15
30/10/2019 20:16:45;1.255,38
30/10/2019 20:16:46;1.254,32
30/10/2019 20:16:52;1.252,31
30/10/2019 20:16:57;1.253,89
30/10/2019 20:17:01;1.252,99
30/10/2019 20:17:04;1.254,38
30/10/2019 20:17:05;1.252,80
30/10/2019 20:17:06;1.186,81
30/10/2019 20:17:07;1.062,65
30/10/2019 20:17:08;918,5529
30/10/2019 20:17:09;794,1827
30/10/2019 20:17:10;666,455
30/10/2019 20:17:11;534,3143
30/10/2019 20:17:12;412,894
30/10/2019 20:17:13;309,0539
30/10/2019 20:17:14;239,3425
30/10/2019 20:17:15;198,4056
30/10/2019 20:17:17;158,8521
30/10/2019 20:17:19;123,8915
30/10/2019 20:17:20;97,05385
30/10/2019 20:17:21;71,00835
30/10/2019 20:17:22;52,09515
30/10/2019 20:17:23;37,83826
30/10/2019 20:17:24;31,57573
30/10/2019 20:17:26;0
30/10/2019 20:18:25;0
30/10/2019 20:18:26;124,0497
30/10/2019 20:18:27;292,1243
30/10/2019 20:18:28;431,2207
30/10/2019 20:18:29;551,1787
30/10/2019 20:18:30;656,7122
30/10/2019 20:18:31;717,1974
30/10/2019 20:18:32;809,9771
30/10/2019 20:18:33;887,892
30/10/2019 20:18:34;954,7844
30/10/2019 20:18:35;1.010,64
30/10/2019 20:18:36;1.054,82
